Origin Airport,Airline Name,Departure Hour,Day of Week,Year,Month,On-Time,Number of Flights,Flights Delayed,Flights Cancelled,Avg Delay (min)
BWI,Delta Air Lines Inc.,9:00 AM,Thursday,2009,May,1,4,3,0,4
BWI,Delta Air Lines Inc.,9:00 AM,Monday,2009,May,1,4,3,0,25
BWI,Delta Air Lines Inc.,9:00 AM,Monday,2009,April,1,4,3,0,71
BWI,Delta Air Lines Inc.,9:00 AM,Monday,2009,January,1,4,3,0,12
BWI,Delta Air Lines Inc.,8:00 AM,Saturday,2009,April,1,4,3,0,8
BWI,Delta Air Lines Inc.,8:00 AM,Saturday,2009,March,1,4,3,0,43
BWI,Delta Air Lines Inc.,8:00 AM,Friday,2009,April,1,4,3,0,44
BWI,Delta Air Lines Inc.,8:00 AM,Thursday,2009,August,1,4,3,0,3
BWI,Delta Air Lines Inc.,8:00 AM,Thursday,2009,June,1,4,3,0,54
BWI,Delta Air Lines Inc.,8:00 AM,Thursday,2009,May,1,4,3,0,22
BWI,Delta Air Lines Inc.,8:00 AM,Wednesday,2009,November,1,4,3,0,16
BWI,Delta Air Lines Inc.,8:00 AM,Wednesday,2009,October,1,4,3,0,20
BWI,Delta Air Lines Inc.,8:00 AM,Wednesday,2009,February,1,4,3,0,7
BWI,Delta Air Lines Inc.,8:00 AM,Tuesday,2009,November,1,4,3,0,20
BWI,Delta Air Lines Inc.,8:00 AM,Monday,2009,October,1,4,3,0,40
BWI,Delta Air Lines Inc.,8:00 AM,Monday,2009,May,1,4,3,0,6
BWI,Delta Air Lines Inc.,8:00 AM,Monday,2009,January,1,4,3,0,25
BWI,Delta Air Lines Inc.,7:00 AM,Saturday,2009,July,1,4,3,0,35
BWI,Delta Air Lines Inc.,7:00 AM,Friday,2009,September,1,4,3,0,30
BWI,Delta Air Lines Inc.,7:00 AM,Friday,2009,August,1,4,3,0,14
BWI,Delta Air Lines Inc.,7:00 AM,Thursday,2009,September,1,4,3,0,14
BWI,Delta Air Lines Inc.,7:00 AM,Wednesday,2009,October,1,4,3,0,15
BWI,Delta Air Lines Inc.,7:00 AM,Wednesday,2009,May,1,4,3,0,51
BWI,Delta Air Lines Inc.,7:00 AM,Tuesday,2009,August,1,4,3,0,14
BWI,Delta Air Lines Inc.,7:00 AM,Monday,2009,September,1,4,3,0,26
BWI,Delta Air Lines Inc.,7:00 AM,Sunday,2009,September,1,4,3,0,52
BWI,Delta Air Lines Inc.,7:00 AM,Sunday,2009,March,1,4,3,0,28
BWI,Delta Air Lines Inc.,6:00 AM,Saturday,2009,July,1,4,3,0,12
BWI,Delta Air Lines Inc.,6:00 AM,Friday,2009,December,1,4,3,0,18
BWI,Delta Air Lines Inc.,6:00 AM,Friday,2009,June,1,4,3,0,47
BWI,Delta Air Lines Inc.,6:00 AM,Wednesday,2009,October,1,4,3,0,11
BWI,Delta Air Lines Inc.,6:00 AM,Tuesday,2009,August,1,4,3,0,127
BWI,Delta Air Lines Inc.,6:00 AM,Tuesday,2009,July,1,4,3,0,23
BWI,Delta Air Lines Inc.,6:00 AM,Monday,2009,October,1,4,3,0,46
BWI,Delta Air Lines Inc.,6:00 AM,Monday,2009,July,1,4,3,0,33
BWI,Delta Air Lines Inc.,6:00 AM,Sunday,2009,October,1,4,3,0,6
BWI,Delta Air Lines Inc.,6:00 AM,Sunday,2009,July,1,4,3,0,15
BWI,Delta Air Lines Inc.,12:00 AM,Friday,2009,August,1,4,3,0,17
BWI,Delta Air Lines Inc.,12:00 AM,Friday,2009,April,1,4,3,0,18
BWI,Delta Air Lines Inc.,12:00 AM,Thursday,2009,September,1,4,3,0,10
BWI,Delta Air Lines Inc.,12:00 AM,Wednesday,2009,February,1,4,3,0,7
BWI,Delta Air Lines Inc.,12:00 AM,Tuesday,2009,October,1,4,3,0,7
BWI,Delta Air Lines Inc.,12:00 AM,Tuesday,2009,August,1,4,3,0,14
BWI,Delta Air Lines Inc.,12:00 AM,Tuesday,2009,April,1,4,3,0,6
BWI,Delta Air Lines Inc.,12:00 AM,Monday,2009,October,1,4,3,0,22
BWI,Delta Air Lines Inc.,12:00 AM,Monday,2009,April,1,4,3,0,12
BWI,US Airways Inc.,1:00 PM,Friday,2009,December,1,4,3,0,27
BWI,US Airways Inc.,1:00 PM,Friday,2009,November,1,4,3,0,20
BWI,US Airways Inc.,1:00 PM,Friday,2009,June,1,4,3,0,22
BWI,US Airways Inc.,1:00 PM,Friday,2009,March,1,4,3,0,9
BWI,US Airways Inc.,1:00 PM,Thursday,2009,September,1,4,3,0,11
BWI,US Airways Inc.,1:00 PM,Thursday,2009,August,1,4,3,0,14
BWI,US Airways Inc.,1:00 PM,Thursday,2009,February,1,4,3,0,43
BWI,US Airways Inc.,1:00 PM,Wednesday,2009,November,1,4,3,0,14
BWI,US Airways Inc.,1:00 PM,Wednesday,2009,May,1,4,3,0,12
BWI,US Airways Inc.,1:00 PM,Tuesday,2009,November,1,4,3,0,4
BWI,US Airways Inc.,1:00 PM,Tuesday,2009,August,1,4,3,0,19
BWI,US Airways Inc.,1:00 PM,Monday,2009,May,1,4,3,0,33
BWI,US Airways Inc.,1:00 PM,Monday,2009,April,1,4,3,0,18
BWI,US Airways Inc.,12:00 PM,Friday,2009,December,1,4,3,0,12
BWI,US Airways Inc.,12:00 PM,Friday,2009,June,1,4,3,0,4
BWI,US Airways Inc.,12:00 PM,Friday,2009,April,1,4,3,0,12
BWI,US Airways Inc.,12:00 PM,Friday,2009,March,1,4,3,0,10
BWI,US Airways Inc.,12:00 PM,Wednesday,2009,November,1,4,3,0,29
BWI,US Airways Inc.,12:00 PM,Tuesday,2009,May,1,4,3,0,5
BWI,US Airways Inc.,12:00 PM,Tuesday,2009,April,1,4,3,0,2
BWI,US Airways Inc.,12:00 PM,Monday,2009,December,1,4,3,0,11
BWI,US Airways Inc.,12:00 PM,Monday,2009,October,1,4,3,0,9
BWI,US Airways Inc.,12:00 PM,Monday,2009,April,1,4,3,0,18
BWI,US Airways Inc.,12:00 PM,Sunday,2009,October,1,4,3,0,9
BWI,US Airways Inc.,12:00 PM,Sunday,2009,June,1,4,3,0,91
BWI,US Airways Inc.,10:00 AM,Friday,2009,May,1,4,3,0,12
BWI,US Airways Inc.,10:00 AM,Friday,2009,April,1,4,3,0,17
BWI,US Airways Inc.,10:00 AM,Friday,2009,February,1,4,3,0,33
BWI,US Airways Inc.,10:00 AM,Thursday,2009,February,1,4,3,0,4
BWI,US Airways Inc.,10:00 AM,Tuesday,2009,October,1,4,3,0,6
BWI,US Airways Inc.,10:00 AM,Tuesday,2009,April,1,4,3,0,15
BWI,US Airways Inc.,10:00 AM,Tuesday,2009,January,1,4,3,0,9
BWI,US Airways Inc.,10:00 AM,Monday,2009,October,1,4,3,0,8
BWI,US Airways Inc.,10:00 AM,Monday,2009,April,1,4,3,0,36
BWI,US Airways Inc.,8:00 AM,Saturday,2009,December,1,4,3,0,24
BWI,US Airways Inc.,8:00 AM,Thursday,2009,November,1,4,3,0,25
BWI,US Airways Inc.,8:00 AM,Thursday,2009,June,1,4,3,0,25
BWI,US Airways Inc.,6:00 AM,Saturday,2009,December,1,4,3,0,19
BWI,US Airways Inc.,6:00 AM,Saturday,2009,November,1,4,3,0,18
BWI,US Airways Inc.,6:00 AM,Saturday,2009,June,1,4,3,0,14
BWI,US Airways Inc.,6:00 AM,Friday,2009,December,1,4,3,0,15
BWI,US Airways Inc.,6:00 AM,Friday,2009,June,1,4,3,0,11
BWI,US Airways Inc.,6:00 AM,Thursday,2009,June,1,4,3,0,13
BWI,US Airways Inc.,6:00 AM,Wednesday,2009,June,1,4,3,0,13
BWI,US Airways Inc.,6:00 AM,Wednesday,2009,March,1,4,3,0,12
BWI,US Airways Inc.,6:00 AM,Monday,2009,December,1,4,3,0,16
BWI,US Airways Inc.,6:00 AM,Sunday,2009,January,1,4,3,0,15
BWI,US Airways Inc.,12:00 AM,Saturday,2009,June,1,4,3,0,3
BWI,US Airways Inc.,12:00 AM,Friday,2009,September,1,4,3,0,13
BWI,US Airways Inc.,12:00 AM,Thursday,2009,September,1,4,3,0,17
BWI,US Airways Inc.,12:00 AM,Thursday,2009,August,1,4,3,0,10
BWI,US Airways Inc.,12:00 AM,Wednesday,2009,October,1,4,3,0,13
BWI,US Airways Inc.,12:00 AM,Tuesday,2009,August,1,4,3,0,5
BWI,US Airways Inc.,12:00 AM,Monday,2009,July,1,4,3,0,9
BWI,US Airways Inc.,12:00 AM,Monday,2009,January,1,4,3,0,4
BWI,United Air Lines Inc.,1:00 PM,Sunday,2009,April,1,4,3,0,14
BWI,United Air Lines Inc.,11:00 AM,Thursday,2009,January,1,4,3,0,21
BWI,United Air Lines Inc.,10:00 AM,Thursday,2009,June,1,4,3,0,10
BWI,United Air Lines Inc.,10:00 AM,Wednesday,2009,June,1,4,3,0,12
BWI,United Air Lines Inc.,9:00 AM,Saturday,2009,June,1,4,3,0,14
BWI,United Air Lines Inc.,9:00 AM,Thursday,2009,March,1,4,3,0,10
BWI,United Air Lines Inc.,9:00 AM,Wednesday,2009,March,1,4,3,0,8
BWI,United Air Lines Inc.,7:00 AM,Monday,2009,April,1,4,3,0,17
BWI,Expressjet Airlines Inc.,1:00 PM,Monday,2009,March,1,4,3,0,27
BWI,Expressjet Airlines Inc.,1:00 PM,Sunday,2009,November,1,4,3,0,89
BWI,Expressjet Airlines Inc.,1:00 PM,Sunday,2009,October,1,4,3,0,53
BWI,Expressjet Airlines Inc.,12:00 PM,Friday,2009,December,1,4,3,0,42
BWI,Expressjet Airlines Inc.,12:00 PM,Friday,2009,August,1,4,3,0,115
BWI,Expressjet Airlines Inc.,12:00 PM,Thursday,2009,September,1,4,3,0,52
BWI,Expressjet Airlines Inc.,12:00 PM,Thursday,2009,June,1,4,3,0,100
BWI,Expressjet Airlines Inc.,12:00 PM,Thursday,2009,April,1,4,3,0,51
BWI,Expressjet Airlines Inc.,12:00 PM,Wednesday,2009,October,1,4,3,0,79
BWI,Expressjet Airlines Inc.,12:00 PM,Wednesday,2009,May,1,4,3,0,79
BWI,Expressjet Airlines Inc.,12:00 PM,Tuesday,2009,August,1,4,3,0,24
BWI,Expressjet Airlines Inc.,12:00 PM,Tuesday,2009,July,1,4,3,0,115
BWI,Expressjet Airlines Inc.,12:00 PM,Tuesday,2009,May,1,4,3,0,32
BWI,Expressjet Airlines Inc.,12:00 PM,Tuesday,2009,February,1,4,3,0,112
BWI,Expressjet Airlines Inc.,12:00 PM,Tuesday,2009,January,1,4,3,0,5
BWI,Expressjet Airlines Inc.,12:00 PM,Monday,2009,December,1,4,3,0,10
BWI,Expressjet Airlines Inc.,12:00 PM,Monday,2009,February,1,4,3,0,34
BWI,Expressjet Airlines Inc.,12:00 PM,Sunday,2009,July,1,4,3,0,27
BWI,Expressjet Airlines Inc.,12:00 PM,Sunday,2009,April,1,4,3,0,36
BWI,Expressjet Airlines Inc.,10:00 AM,Thursday,2009,November,1,4,3,0,71
BWI,Expressjet Airlines Inc.,10:00 AM,Wednesday,2009,October,1,4,3,0,20
BWI,Expressjet Airlines Inc.,9:00 AM,Thursday,2009,April,1,4,3,0,23
BWI,Expressjet Airlines Inc.,9:00 AM,Tuesday,2009,July,1,4,3,0,44
BWI,Expressjet Airlines Inc.,6:00 AM,Wednesday,2009,August,1,4,3,0,4
BWI,Comair Inc.,1:00 PM,Wednesday,2009,June,1,4,3,0,30
BWI,Comair Inc.,1:00 PM,Tuesday,2009,July,1,4,3,0,44
BWI,Comair Inc.,1:00 PM,Monday,2009,May,1,4,3,0,29
BWI,Comair Inc.,12:00 PM,Saturday,2009,November,1,4,3,0,11
BWI,Comair Inc.,12:00 PM,Monday,2009,October,1,4,3,0,11
BWI,Comair Inc.,12:00 PM,Monday,2009,September,1,4,3,0,39
BWI,Comair Inc.,11:00 AM,Saturday,2009,June,1,4,3,0,36
BWI,Comair Inc.,11:00 AM,Saturday,2009,April,1,4,3,0,12
BWI,Comair Inc.,11:00 AM,Friday,2009,June,1,4,3,0,39
BWI,Comair Inc.,11:00 AM,Friday,2009,April,1,4,3,0,52
BWI,Comair Inc.,11:00 AM,Monday,2009,April,1,4,3,0,54
BWI,Comair Inc.,10:00 AM,Saturday,2009,April,1,4,3,0,14
BWI,Comair Inc.,10:00 AM,Friday,2009,June,1,4,3,0,35
BWI,Comair Inc.,8:00 AM,Saturday,2009,June,1,4,3,0,19
BWI,Comair Inc.,8:00 AM,Saturday,2009,April,1,4,3,0,14
BWI,Comair Inc.,8:00 AM,Saturday,2009,March,1,4,3,0,8
BWI,Comair Inc.,8:00 AM,Friday,2009,April,1,4,3,0,25
BWI,Comair Inc.,6:00 AM,Friday,2009,September,1,4,3,0,5
BWI,Comair Inc.,6:00 AM,Thursday,2009,September,1,4,3,0,6
BWI,Comair Inc.,6:00 AM,Tuesday,2009,January,1,4,3,0,12
BWI,Comair Inc.,6:00 AM,Monday,2009,September,1,4,3,0,6
BWI,American Eagle Airlines Inc.,1:00 PM,Saturday,2009,June,1,4,3,0,102
BWI,American Eagle Airlines Inc.,1:00 PM,Saturday,2009,March,1,4,3,0,39
BWI,American Eagle Airlines Inc.,1:00 PM,Friday,2009,December,1,4,3,0,17
BWI,American Eagle Airlines Inc.,1:00 PM,Friday,2009,November,1,4,3,0,37
BWI,American Eagle Airlines Inc.,1:00 PM,Friday,2009,September,1,4,3,0,49
BWI,American Eagle Airlines Inc.,1:00 PM,Thursday,2009,September,1,4,3,0,51
BWI,American Eagle Airlines Inc.,1:00 PM,Thursday,2009,August,1,4,3,0,48
BWI,American Eagle Airlines Inc.,1:00 PM,Thursday,2009,May,1,4,3,0,34
BWI,American Eagle Airlines Inc.,1:00 PM,Wednesday,2009,October,1,4,3,0,27
BWI,American Eagle Airlines Inc.,1:00 PM,Wednesday,2009,June,1,4,3,0,29
BWI,American Eagle Airlines Inc.,1:00 PM,Wednesday,2009,May,1,4,3,0,95
BWI,American Eagle Airlines Inc.,1:00 PM,Tuesday,2009,October,1,4,3,0,26
BWI,American Eagle Airlines Inc.,1:00 PM,Tuesday,2009,February,1,4,3,0,12
BWI,American Eagle Airlines Inc.,1:00 PM,Monday,2009,September,1,4,3,0,28
BWI,American Eagle Airlines Inc.,1:00 PM,Monday,2009,February,1,4,3,0,13
BWI,American Eagle Airlines Inc.,1:00 PM,Sunday,2009,June,1,4,3,0,35
BWI,American Eagle Airlines Inc.,1:00 PM,Sunday,2009,April,1,4,3,0,54
BWI,American Eagle Airlines Inc.,1:00 PM,Sunday,2009,February,1,4,3,0,34
BWI,American Eagle Airlines Inc.,11:00 AM,Saturday,2009,July,1,4,3,0,34
BWI,American Eagle Airlines Inc.,11:00 AM,Friday,2009,September,1,4,3,0,7
BWI,American Eagle Airlines Inc.,11:00 AM,Friday,2009,August,1,4,3,0,6
BWI,American Eagle Airlines Inc.,11:00 AM,Thursday,2009,November,1,4,3,0,20
BWI,American Eagle Airlines Inc.,11:00 AM,Thursday,2009,February,1,4,3,0,30
BWI,American Eagle Airlines Inc.,11:00 AM,Wednesday,2009,October,1,4,3,0,11
BWI,American Eagle Airlines Inc.,11:00 AM,Wednesday,2009,January,1,4,3,0,63
BWI,American Eagle Airlines Inc.,11:00 AM,Tuesday,2009,January,1,4,3,0,56
BWI,American Eagle Airlines Inc.,11:00 AM,Monday,2009,December,1,4,3,0,6
BWI,American Eagle Airlines Inc.,11:00 AM,Monday,2009,October,1,4,3,0,7
BWI,American Eagle Airlines Inc.,11:00 AM,Monday,2009,September,1,4,3,0,8
BWI,American Eagle Airlines Inc.,11:00 AM,Sunday,2009,December,1,4,3,0,85
BWI,American Eagle Airlines Inc.,11:00 AM,Sunday,2009,July,1,4,3,0,5
BWI,American Eagle Airlines Inc.,11:00 AM,Sunday,2009,April,1,4,3,0,33
BWI,American Eagle Airlines Inc.,6:00 AM,Friday,2009,June,1,4,3,0,10
BWI,American Eagle Airlines Inc.,6:00 AM,Tuesday,2009,August,1,4,3,0,9
BWI,American Eagle Airlines Inc.,6:00 AM,Monday,2009,December,1,4,3,0,16
BWI,American Airlines Inc.,1:00 PM,Monday,2009,May,1,4,3,0,12
BWI,American Airlines Inc.,12:00 PM,Thursday,2009,September,1,4,3,0,9
BWI,American Airlines Inc.,12:00 PM,Monday,2009,October,1,4,3,0,46
BWI,American Airlines Inc.,12:00 PM,Sunday,2009,October,1,4,3,0,62
BWI,American Airlines Inc.,11:00 AM,Monday,2009,July,1,4,3,0,63
BWI,American Airlines Inc.,10:00 AM,Wednesday,2009,November,1,4,3,0,9
BWI,American Airlines Inc.,10:00 AM,Tuesday,2009,November,1,4,3,0,11
BWI,American Airlines Inc.,10:00 AM,Tuesday,2009,October,1,4,3,0,68
BWI,American Airlines Inc.,10:00 AM,Monday,2009,October,1,4,3,0,14
BWI,American Airlines Inc.,9:00 AM,Wednesday,2009,October,1,4,3,0,5
BWI,American Airlines Inc.,9:00 AM,Tuesday,2009,October,1,4,3,0,9
BWI,American Airlines Inc.,9:00 AM,Sunday,2009,October,1,4,3,0,20
BWI,American Airlines Inc.,8:00 AM,Friday,2009,April,1,4,3,0,10
BWI,American Airlines Inc.,8:00 AM,Friday,2009,March,1,4,3,0,34
BWI,American Airlines Inc.,8:00 AM,Wednesday,2009,January,1,4,3,0,40
BWI,American Airlines Inc.,8:00 AM,Tuesday,2009,July,1,4,3,0,3
BWI,American Airlines Inc.,8:00 AM,Tuesday,2009,April,1,4,3,0,13
BWI,American Airlines Inc.,8:00 AM,Sunday,2009,February,1,4,3,0,3
BWI,American Airlines Inc.,7:00 AM,Saturday,2009,February,1,4,3,0,5
BWI,American Airlines Inc.,7:00 AM,Friday,2009,December,1,4,3,0,13
BWI,American Airlines Inc.,7:00 AM,Monday,2009,July,1,4,3,0,25
BWI,American Airlines Inc.,6:00 AM,Saturday,2009,April,1,4,3,0,19
BWI,American Airlines Inc.,6:00 AM,Thursday,2009,June,1,4,3,0,4
BWI,American Airlines Inc.,6:00 AM,Tuesday,2009,April,1,4,3,0,289
BWI,American Airlines Inc.,6:00 AM,Tuesday,2009,January,1,4,3,0,17
BWI,AirTran Airways Corporation,1:00 PM,Monday,2009,May,1,4,3,0,7
BWI,AirTran Airways Corporation,12:00 AM,Wednesday,2009,October,1,4,3,0,5
BWI,AirTran Airways Corporation,12:00 AM,Tuesday,2009,November,1,4,3,0,4
IAD,US Airways Inc.,7:00 AM,Tuesday,2009,January,1,4,3,0,25
IAD,United Air Lines Inc.,7:00 AM,Friday,2009,July,1,4,3,0,8
IAD,United Air Lines Inc.,7:00 AM,Sunday,2009,December,1,4,3,0,144
IAD,Southwest Airlines Co.,1:00 PM,Wednesday,2009,January,1,4,3,0,33
IAD,Southwest Airlines Co.,1:00 PM,Tuesday,2009,January,1,4,3,0,33
IAD,Southwest Airlines Co.,1:00 PM,Monday,2009,December,1,4,3,0,40
IAD,Southwest Airlines Co.,12:00 PM,Friday,2009,June,1,4,3,0,17
IAD,Southwest Airlines Co.,12:00 PM,Thursday,2009,June,1,4,3,0,28
IAD,Southwest Airlines Co.,12:00 PM,Wednesday,2009,November,1,4,3,0,15
IAD,Southwest Airlines Co.,12:00 PM,Wednesday,2009,June,1,4,3,0,14
IAD,Southwest Airlines Co.,12:00 PM,Wednesday,2009,May,1,4,3,0,24
IAD,Southwest Airlines Co.,12:00 PM,Tuesday,2009,November,1,4,3,0,23
IAD,Southwest Airlines Co.,12:00 PM,Tuesday,2009,July,1,4,3,0,19
IAD,Southwest Airlines Co.,12:00 PM,Monday,2009,January,1,4,3,0,6
IAD,Southwest Airlines Co.,9:00 AM,Saturday,2009,June,1,4,3,0,8
IAD,Southwest Airlines Co.,8:00 AM,Saturday,2009,December,1,4,3,0,27
IAD,Southwest Airlines Co.,7:00 AM,Wednesday,2009,October,1,4,3,0,7
IAD,Southwest Airlines Co.,7:00 AM,Tuesday,2009,October,1,4,3,0,14
IAD,Southwest Airlines Co.,7:00 AM,Tuesday,2009,April,1,4,3,0,16
IAD,Mesa Airlines Inc.,1:00 PM,Friday,2009,February,1,4,3,0,96
IAD,Mesa Airlines Inc.,1:00 PM,Thursday,2009,May,1,4,3,0,187
IAD,Mesa Airlines Inc.,1:00 PM,Monday,2009,April,1,4,3,0,105
IAD,Mesa Airlines Inc.,9:00 AM,Saturday,2009,June,1,4,3,0,35
IAD,Mesa Airlines Inc.,9:00 AM,Friday,2009,October,1,4,3,0,14
IAD,Mesa Airlines Inc.,6:00 AM,Saturday,2009,March,1,4,3,0,17
IAD,Mesa Airlines Inc.,6:00 AM,Friday,2009,July,1,4,3,0,8
IAD,Mesa Airlines Inc.,6:00 AM,Friday,2009,June,1,4,3,0,8
IAD,Mesa Airlines Inc.,6:00 AM,Tuesday,2009,August,1,4,3,0,8
IAD,Expressjet Airlines Inc.,9:00 AM,Friday,2009,March,1,4,3,0,47
IAD,Expressjet Airlines Inc.,9:00 AM,Tuesday,2009,April,1,4,3,0,36
IAD,Expressjet Airlines Inc.,6:00 AM,Monday,2009,December,1,4,3,0,48
IAD,Comair Inc.,12:00 PM,Saturday,2009,September,1,4,3,0,10
IAD,Comair Inc.,12:00 PM,Friday,2009,September,1,4,3,0,1
IAD,Comair Inc.,12:00 PM,Wednesday,2009,October,1,4,3,0,34
IAD,Comair Inc.,12:00 PM,Monday,2009,October,1,4,3,0,17
IAD,Comair Inc.,12:00 PM,Sunday,2009,September,1,4,3,0,40
IAD,Comair Inc.,10:00 AM,Monday,2009,May,1,4,3,0,21
IAD,Comair Inc.,6:00 AM,Thursday,2009,August,1,4,3,0,17
IAD,Comair Inc.,6:00 AM,Thursday,2009,June,1,4,3,0,34
IAD,Comair Inc.,6:00 AM,Tuesday,2009,August,1,4,3,0,13
IAD,Comair Inc.,6:00 AM,Monday,2009,July,1,4,3,0,14
IAD,Comair Inc.,6:00 AM,Sunday,2009,July,1,4,3,0,17
IAD,American Airlines Inc.,1:00 PM,Tuesday,2009,October,1,4,3,0,8
IAD,American Airlines Inc.,1:00 PM,Monday,2009,October,1,4,3,0,62
IAD,American Airlines Inc.,12:00 PM,Friday,2009,February,1,4,3,0,8
IAD,American Airlines Inc.,12:00 PM,Monday,2009,April,1,4,3,0,11
IAD,American Airlines Inc.,12:00 PM,Sunday,2009,December,1,4,3,0,92
IAD,American Airlines Inc.,12:00 PM,Sunday,2009,April,1,4,3,0,7
IAD,American Airlines Inc.,10:00 AM,Tuesday,2009,July,1,4,3,0,11
IAD,American Airlines Inc.,10:00 AM,Tuesday,2009,May,1,4,3,0,26
IAD,American Airlines Inc.,9:00 AM,Friday,2009,December,1,4,3,0,38
IAD,American Airlines Inc.,9:00 AM,Thursday,2009,November,1,4,3,0,32
IAD,American Airlines Inc.,9:00 AM,Tuesday,2009,January,1,4,3,0,44
IAD,American Airlines Inc.,9:00 AM,Monday,2009,December,1,4,3,0,47
IAD,American Airlines Inc.,9:00 AM,Monday,2009,October,1,4,3,0,7
IAD,American Airlines Inc.,9:00 AM,Sunday,2009,December,1,4,3,0,31
IAD,American Airlines Inc.,8:00 AM,Saturday,2009,July,1,4,3,0,60
IAD,American Airlines Inc.,8:00 AM,Thursday,2009,November,1,4,3,0,31
IAD,American Airlines Inc.,8:00 AM,Thursday,2009,August,1,4,3,0,12
IAD,American Airlines Inc.,8:00 AM,Wednesday,2009,October,1,4,3,0,14
IAD,American Airlines Inc.,8:00 AM,Tuesday,2009,July,1,4,3,0,46
IAD,American Airlines Inc.,8:00 AM,Monday,2009,December,1,4,3,0,52
IAD,American Airlines Inc.,8:00 AM,Monday,2009,October,1,4,3,0,28
IAD,American Airlines Inc.,8:00 AM,Monday,2009,July,1,4,3,0,6
IAD,American Airlines Inc.,8:00 AM,Sunday,2009,December,1,4,3,0,32
IAD,American Airlines Inc.,7:00 AM,Monday,2009,December,1,4,3,0,52
IAD,American Airlines Inc.,7:00 AM,Monday,2009,October,1,4,3,0,15
IAD,American Airlines Inc.,7:00 AM,Monday,2009,September,1,4,3,0,12
IAD,American Airlines Inc.,7:00 AM,Monday,2009,January,1,4,3,0,11
IAD,American Airlines Inc.,7:00 AM,Sunday,2009,October,1,4,3,0,10
IAD,American Airlines Inc.,6:00 AM,Tuesday,2009,January,1,4,3,0,11
IAD,AirTran Airways Corporation,1:00 PM,Saturday,2009,March,1,4,3,0,20
IAD,AirTran Airways Corporation,12:00 PM,Tuesday,2009,January,1,4,3,0,16
IAD,AirTran Airways Corporation,12:00 PM,Sunday,2009,July,1,4,3,0,10
IAD,AirTran Airways Corporation,11:00 AM,Wednesday,2009,November,1,4,3,0,16
IAD,AirTran Airways Corporation,11:00 AM,Wednesday,2009,August,1,4,3,0,20
IAD,AirTran Airways Corporation,11:00 AM,Monday,2009,December,1,4,3,0,39
IAD,AirTran Airways Corporation,11:00 AM,Monday,2009,November,1,4,3,0,31
IAD,AirTran Airways Corporation,11:00 AM,Monday,2009,July,1,4,3,0,15
IAD,AirTran Airways Corporation,10:00 AM,Saturday,2009,March,1,4,3,0,15
IAD,AirTran Airways Corporation,10:00 AM,Tuesday,2009,October,1,4,3,0,25
IAD,AirTran Airways Corporation,10:00 AM,Monday,2009,October,1,4,3,0,71
IAD,AirTran Airways Corporation,7:00 AM,Saturday,2009,February,1,4,3,0,19
IAD,AirTran Airways Corporation,7:00 AM,Friday,2009,April,1,4,3,0,27
IAD,AirTran Airways Corporation,7:00 AM,Wednesday,2009,February,1,4,3,0,12
IAD,AirTran Airways Corporation,7:00 AM,Wednesday,2009,January,1,4,3,0,8
IAD,AirTran Airways Corporation,7:00 AM,Tuesday,2009,April,1,4,3,0,122
IAD,AirTran Airways Corporation,6:00 AM,Saturday,2009,July,1,4,3,0,7
IAD,AirTran Airways Corporation,6:00 AM,Friday,2009,November,1,4,3,0,15
IAD,AirTran Airways Corporation,6:00 AM,Friday,2009,June,1,4,3,0,14
IAD,AirTran Airways Corporation,6:00 AM,Thursday,2009,August,1,4,3,0,23
IAD,AirTran Airways Corporation,6:00 AM,Tuesday,2009,July,1,4,3,0,9
IAD,AirTran Airways Corporation,6:00 AM,Monday,2009,October,1,4,3,0,36
IAD,AirTran Airways Corporation,6:00 AM,Monday,2009,July,1,4,3,0,10
IAD,AirTran Airways Corporation,6:00 AM,Sunday,2009,October,1,4,3,0,14
IAD,AirTran Airways Corporation,6:00 AM,Sunday,2009,July,1,4,3,0,71
DCA,US Airways Inc.,1:00 PM,Saturday,2009,March,1,4,3,0,19
DCA,US Airways Inc.,6:00 AM,Saturday,2009,January,1,4,3,0,10
DCA,US Airways Inc.,12:00 AM,Friday,2009,December,1,4,3,0,43
DCA,US Airways Inc.,12:00 AM,Thursday,2009,February,1,4,3,0,16
DCA,US Airways Inc.,12:00 AM,Wednesday,2009,January,1,4,3,0,15
DCA,United Air Lines Inc.,1:00 PM,Wednesday,2009,January,1,4,3,0,12
DCA,United Air Lines Inc.,12:00 PM,Friday,2009,August,1,4,3,0,38
DCA,United Air Lines Inc.,8:00 AM,Thursday,2009,June,1,4,3,0,10
DCA,Expressjet Airlines Inc.,1:00 PM,Friday,2009,September,1,4,3,0,51
DCA,Expressjet Airlines Inc.,1:00 PM,Thursday,2009,September,1,4,3,0,30
DCA,Expressjet Airlines Inc.,12:00 PM,Friday,2009,February,1,4,3,0,62
DCA,Expressjet Airlines Inc.,12:00 PM,Thursday,2009,August,1,4,3,0,74
DCA,Expressjet Airlines Inc.,12:00 PM,Thursday,2009,February,1,4,3,0,109
DCA,Expressjet Airlines Inc.,12:00 PM,Wednesday,2009,August,1,4,3,0,112
DCA,Expressjet Airlines Inc.,12:00 PM,Wednesday,2009,February,1,4,3,0,69
DCA,Expressjet Airlines Inc.,12:00 PM,Tuesday,2009,April,1,4,3,0,52
